tweet_id,tweet,favorites,retweets,url,retweeted_status,created_at
813812741911748608,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",40402,16267,https://t.co/uBnQTNEeGg,Original tweet,2016-12-27 18:24:12+00:00
813800681631023104,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,9300,2060,https://t.co/OuaVvVkwJ1,Original tweet,2016-12-27 17:36:16+00:00
813217897535406080,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,20783,8476,https://t.co/DVYIZOnO81,Original tweet,2016-12-26 03:00:30+00:00
813202720496779264,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,10192,2090,https://t.co/cD967DjnIn,Original tweet,2016-12-26 02:00:11+00:00
813187593374461952,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,22085,5096,https://t.co/rvSANEsQZJ,Original tweet,2016-12-26 01:00:05+00:00
813172488309972993,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,10384,2236,https://t.co/bxGwkJa2kE,Original tweet,2016-12-26 00:00:03+00:00
813157409116065792,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,8588,2557,https://t.co/hwhCbhCjnV,Original tweet,2016-12-25 23:00:08+00:00
813142292504645637,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,9361,2728,https://t.co/KK4XQK9SPi,Original tweet,2016-12-25 22:00:04+00:00
813130366689148928,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,4968,513,0,Original tweet,2016-12-25 21:12:41+00:00
813127251579564032,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,13242,3652,https://t.co/BzITyGw3JA,Original tweet,2016-12-25 21:00:18+00:00
813112105746448384,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,11515,3225,https://t.co/zfdaGZlweq,Original tweet,2016-12-25 20:00:07+00:00
813096984823349248,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11694,4207,https://t.co/soNL00XWVu,Original tweet,2016-12-25 19:00:02+00:00
813081950185472002,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,10989,3220,https://t.co/PjulYEXTvg,Original tweet,2016-12-25 18:00:17+00:00
813066809284972545,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,8865,2276,https://t.co/syuTXARdtN,Original tweet,2016-12-25 17:00:08+00:00
813051746834595840,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,23337,8503,https://t.co/AIMF8ouzvl,Original tweet,2016-12-25 16:00:16+00:00
812781120811126785,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,8380,2191,https://t.co/lXFM1l22bG,Original tweet,2016-12-24 22:04:54+00:00
812747805718642688,"RT @dog_rates: Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.c…",0,8067,This is a retweet,This is a retweet,2016-12-24 19:52:31+00:00
812709060537683968,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,7373,1665,https://t.co/AbBDuGZUpp,Original tweet,2016-12-24 17:18:34+00:00
812503143955202048,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",6787,1424,https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1,Original tweet,2016-12-24 03:40:19+00:00
812466873996607488,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,8900,2231,https://t.co/BAJrfPvtux,Original tweet,2016-12-24 01:16:12+00:00
812372279581671427,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,15224,4252,https://t.co/gCnAeL2mvT,Original tweet,2016-12-23 19:00:19+00:00
811985624773361665,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,8102,1647,https://t.co/sIB5C6FDop,Original tweet,2016-12-22 17:23:53+00:00
811744202451197953,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,8429,1884,https://t.co/TZkiQZqwA6,Original tweet,2016-12-22 01:24:33+00:00
811647686436880384,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,6215,872,0,Original tweet,2016-12-21 19:01:02+00:00
811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,14265,3650,https://t.co/IU8S0n4oxn,Original tweet,2016-12-21 17:39:46+00:00
811386762094317568,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,23302,7444,https://t.co/aAUXzoxaBy,Original tweet,2016-12-21 01:44:13+00:00
810984652412424192,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",5927,1655,https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx,Original tweet,2016-12-19 23:06:23+00:00
810896069567610880,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",10093,2090,https://t.co/zW1o0W4AYV,Original tweet,2016-12-19 17:14:23+00:00
810657578271330305,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,12192,3057,https://t.co/MXd0AGDsRJ,Original tweet,2016-12-19 01:26:42+00:00
810284430598270976,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,39640,13369,https://t.co/9p6ECXJMMu,Original tweet,2016-12-18 00:43:57+00:00
810254108431155201,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",16380,3901,https://t.co/DrsrQkEfnb,Original tweet,2016-12-17 22:43:27+00:00
809920764300447744,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",17250,4521,https://t.co/HIraYS1Bzo,Original tweet,2016-12-17 00:38:52+00:00
809808892968534016,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,0,5711,This is a retweet,This is a retweet,2016-12-16 17:14:20+00:00
809448704142938112,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",7727,1696,https://t.co/EMdnCugNbo,Original tweet,2016-12-15 17:23:04+00:00
809220051211603969,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,22246,6554,https://t.co/wHu15q2Q6p,Original tweet,2016-12-15 02:14:29+00:00
809084759137812480,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",14685,4046,https://t.co/nadm8yWZ4h,Original tweet,2016-12-14 17:16:53+00:00
808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,11271,3536,https://t.co/Zrrcw29o13,Original tweet,2016-12-14 00:57:20+00:00
808733504066486276,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,8784,2509,https://t.co/xQfrbNK3HD,Original tweet,2016-12-13 18:01:07+00:00
808501579447930884,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12595,3007,https://t.co/SQhyqrr8px,Original tweet,2016-12-13 02:39:32+00:00
808344865868283904,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,47281,24069,https://t.co/hfi264QwYM,Original tweet,2016-12-12 16:16:49+00:00
808134635716833280,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,0,6961,This is a retweet,This is a retweet,2016-12-12 02:21:26+00:00
808106460588765185,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,9701,2525,https://t.co/ANBpEYHaho,Original tweet,2016-12-12 00:29:28+00:00
808001312164028416,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,14015,4098,https://t.co/O9iGgvfuzl,Original tweet,2016-12-11 17:31:39+00:00
807621403335917568,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,16236,4288,https://t.co/qTRY2qX9y4,Original tweet,2016-12-10 16:22:02+00:00
807106840509214720,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,107015,56625,https://t.co/DkBYaCAg2d,Original tweet,2016-12-09 06:17:20+00:00
807059379405148160,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,0,8521,This is a retweet,This is a retweet,2016-12-09 03:08:45+00:00
807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,14514,4418,https://t.co/fhgP6vSfhX,Original tweet,2016-12-08 23:53:08+00:00
806629075125202948,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",75639,37911,https://t.co/f1h2Fsalv9,Original tweet,2016-12-07 22:38:52+00:00
806620845233815552,RT @dog_rates: Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.c…,0,6426,This is a retweet,This is a retweet,2016-12-07 22:06:10+00:00
806576416489959424,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,5370,2230,https://t.co/QrFkqgHR1G,Original tweet,2016-12-07 19:09:37+00:00
806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11363,2752,https://t.co/BCB87qUU0h,Original tweet,2016-12-07 16:53:43+00:00
806242860592926720,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,0,13616,This is a retweet,This is a retweet,2016-12-06 21:04:11+00:00
806219024703037440,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,7145,1388,https://t.co/IZidSrBvhi,Original tweet,2016-12-06 19:29:28+00:00
805958939288408065,"RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",0,6238,This is a retweet,This is a retweet,2016-12-06 02:15:59+00:00
805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,9178,2209,https://t.co/Zcwr8LgoO8,Original tweet,2016-12-06 00:32:26+00:00
805826884734976000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,7335,2132,https://t.co/SgpBVYIL18,Original tweet,2016-12-05 17:31:15+00:00
805823200554876929,RT @dog_rates: This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,0,9374,This is a retweet,This is a retweet,2016-12-05 17:16:37+00:00
805520635690676224,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,6368,1905,https://t.co/zacX7S6GyJ,Original tweet,2016-12-04 21:14:20+00:00
805487436403003392,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",9773,2929,https://t.co/1JUduNuaWl,Original tweet,2016-12-04 19:02:24+00:00
805207613751304193,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,8680,1972,https://t.co/lHy4Xbyhd9,Original tweet,2016-12-04 00:30:29+00:00
804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,15326,4480,https://t.co/kQVQoOW9NZ,Original tweet,2016-12-02 17:27:25+00:00
804475857670639616,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",6886,2355,https://t.co/LEZ8jR5txd,Original tweet,2016-12-02 00:02:45+00:00
804413760345620481,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,0,3712,This is a retweet,This is a retweet,2016-12-01 19:56:00+00:00
804026241225523202,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,49774,18876,https://t.co/U7FvBZo6Bq,Original tweet,2016-11-30 18:16:08+00:00
803773340896923648,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,11203,3220,https://t.co/ZxeRjMKaWt,Original tweet,2016-11-30 01:31:12+00:00
803692223237865472,RT @dog_rates: I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,0,8689,This is a retweet,This is a retweet,2016-11-29 20:08:52+00:00
803638050916102144,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,12270,4828,https://t.co/ns9qoElfsX,Original tweet,2016-11-29 16:33:36+00:00
803380650405482500,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,8601,2169,https://t.co/yPbCALoy2n,Original tweet,2016-11-28 23:30:47+00:00
803321560782307329,RT @dog_rates: This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb…,0,6221,This is a retweet,This is a retweet,2016-11-28 19:35:59+00:00
803276597545603072,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11207,2887,https://t.co/jxQhxoPsgL,Original tweet,2016-11-28 16:37:19+00:00
802952499103731712,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,10085,2336,https://t.co/yLm7hQ6UXh,Original tweet,2016-11-27 19:09:28+00:00
802624713319034886,"RT @dog_rates: ""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",0,3403,This is a retweet,This is a retweet,2016-11-26 21:26:58+00:00
802600418706604034,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,7938,1714,https://t.co/urhl90ZE1O,Original tweet,2016-11-26 19:50:26+00:00
802572683846291456,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,9959,2926,https://t.co/EFfLCP7oQv,Original tweet,2016-11-26 18:00:13+00:00
802323869084381190,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,18124,6808,https://t.co/aX4brLLpWZ,Original tweet,2016-11-26 01:31:31+00:00
802265048156610565,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",7039,1573,https://t.co/9IxWAXFqze,Original tweet,2016-11-25 21:37:47+00:00
802247111496568832,RT @dog_rates: Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,0,5247,This is a retweet,This is a retweet,2016-11-25 20:26:31+00:00
802239329049477120,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,10132,3040,https://t.co/5oWrHCWg87,Original tweet,2016-11-25 19:55:35+00:00
802185808107208704,"RT @ChinoChinako: They're good products, Brent

Mug holds drinks; hoodie is comfy af. 13/10 

Puppy Aika h*cking agrees. @dog_rates https:/…",0,314,This is a retweet,This is a retweet,2016-11-25 16:22:55+00:00
801958328846974976,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,8608,1992,https://t.co/4fY2bsAm65,Original tweet,2016-11-25 01:18:59+00:00
801854953262350336,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,1958,275,C,Original tweet,2016-11-24 18:28:13+00:00
801538201127157760,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,9141,2391,https://t.co/p1RD39XjUe,Original tweet,2016-11-23 21:29:33+00:00
801285448605831168,oh h*ck 10/10 https://t.co/bC69RrW559,6802,960,https://t.co/bC69RrW559,Original tweet,2016-11-23 04:45:12+00:00
801167903437357056,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,27386,6961,https://t.co/R6wJyC2Tey,Original tweet,2016-11-22 20:58:07+00:00
801127390143516673,RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://…,0,4627,This is a retweet,This is a retweet,2016-11-22 18:17:08+00:00
801115127852503040,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,8992,2429,https://t.co/55Dqe0SJNj,Original tweet,2016-11-22 17:28:25+00:00
800859414831898624,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,778,113,s,Original tweet,2016-11-22 00:32:18+00:00
800855607700029440,RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,0,1889,This is a retweet,This is a retweet,2016-11-22 00:17:10+00:00
800751577355128832,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,11701,3214,https://t.co/4UwCTW3lXG,Original tweet,2016-11-21 17:23:47+00:00
800513324630806528,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,14685,3495,https://t.co/ILHGs0e6Dm,Original tweet,2016-11-21 01:37:04+00:00
800459316964663297,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,10538,2489,https://t.co/61sX7pW5Ca,Original tweet,2016-11-20 22:02:27+00:00
800443802682937345,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,0,5068,This is a retweet,This is a retweet,2016-11-20 21:00:48+00:00
800388270626521089,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12456,3265,https://t.co/azMneS6Ly5,Original tweet,2016-11-20 17:20:08+00:00
800188575492947969,RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://…,0,4581,This is a retweet,This is a retweet,2016-11-20 04:06:37+00:00
800141422401830912,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,17092,2980,https://t.co/pbKOesr8Tg,Original tweet,2016-11-20 00:59:15+00:00
800018252395122689,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,31768,15351,https://t.co/gQqRBfkX4I,Original tweet,2016-11-19 16:49:49+00:00
799774291445383169,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,0,5488,This is a retweet,This is a retweet,2016-11-19 00:40:24+00:00
799757965289017345,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,9390,2506,https://t.co/OiH8PaOxB1,Original tweet,2016-11-18 23:35:32+00:00
799422933579902976,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,8965,2213,https://t.co/bpLuQuxzHZ,Original tweet,2016-11-18 01:24:14+00:00
799308762079035393,RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpf…,0,6478,This is a retweet,This is a retweet,2016-11-17 17:50:33+00:00
799297110730567681,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11065,3227,https://t.co/YDtZcAiMAf,Original tweet,2016-11-17 17:04:16+00:00
799063482566066176,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,9058,2863,https://t.co/BXJFKOVnJm,Original tweet,2016-11-17 01:35:54+00:00
798933969379225600,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,14712,5203,https://t.co/KJAKO2kXsL,Original tweet,2016-11-16 17:01:16+00:00
798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,8246,1663,https://t.co/8yvpacwBcu,Original tweet,2016-11-16 16:28:21+00:00
798705661114773508,"RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…",0,7724,This is a retweet,This is a retweet,2016-11-16 01:54:03+00:00
798701998996647937,RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t…,0,9126,This is a retweet,This is a retweet,2016-11-16 01:39:30+00:00
798697898615730177,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,0,7602,This is a retweet,This is a retweet,2016-11-16 01:23:12+00:00
798694562394996736,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",0,5812,This is a retweet,This is a retweet,2016-11-16 01:09:57+00:00
798686750113755136,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…",0,2702,This is a retweet,This is a retweet,2016-11-16 00:38:54+00:00
798682547630837760,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,0,5515,This is a retweet,This is a retweet,2016-11-16 00:22:12+00:00
798673117451325440,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",0,6485,This is a retweet,This is a retweet,2016-11-15 23:44:44+00:00
798665375516884993,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,0,4519,This is a retweet,This is a retweet,2016-11-15 23:13:58+00:00
798644042770751489,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,0,2153,This is a retweet,This is a retweet,2016-11-15 21:49:12+00:00
798628517273620480,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,0,2272,This is a retweet,This is a retweet,2016-11-15 20:47:30+00:00
798585098161549313,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,0,6618,This is a retweet,This is a retweet,2016-11-15 17:54:59+00:00
798576900688019456,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/…,0,6871,This is a retweet,This is a retweet,2016-11-15 17:22:24+00:00
798340744599797760,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,0,3924,This is a retweet,This is a retweet,2016-11-15 01:44:00+00:00
798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,11548,2954,https://t.co/jG1PAFkB81,Original tweet,2016-11-14 17:03:50+00:00
797971864723324932,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,13018,3652,https://t.co/GRWPgNKt2z,Original tweet,2016-11-14 01:18:12+00:00
797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,16198,5656,https://t.co/Ia19irLwyB,Original tweet,2016-11-12 21:02:38+00:00
797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,22328,7726,https://t.co/6kqsAjJNhi,Original tweet,2016-11-12 00:36:46+00:00
797165961484890113,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,256,32,😉,Original tweet,2016-11-11 19:55:50+00:00
796904159865868288,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,0,10411,This is a retweet,This is a retweet,2016-11-11 02:35:32+00:00
796865951799083009,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,8564,2198,https://t.co/Jgnuiyvq06,Original tweet,2016-11-11 00:03:42+00:00
796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,13256,3562,https://t.co/6hx7ur6sNI,Original tweet,2016-11-10 17:02:03+00:00
796563435802726400,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,0,8536,This is a retweet,This is a retweet,2016-11-10 04:01:37+00:00
796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,8472,2042,https://t.co/bvkkqOjNDV,Original tweet,2016-11-09 22:49:15+00:00
796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12334,4861,https://t.co/cVLUasbKA5,Original tweet,2016-11-09 16:22:22+00:00
796177847564038144,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,0,16628,This is a retweet,This is a retweet,2016-11-09 02:29:25+00:00
796149749086875649,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,36177,16628,https://t.co/y5KarNXWXt,Original tweet,2016-11-09 00:37:46+00:00
796125600683540480,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",5511,2079,https://t.co/a18mzkhTf6,Original tweet,2016-11-08 23:01:49+00:00
